Instance,Income
114562,-17106.084397040482
114563,147746.41561647336
114564,131657.34057915956
114565,54561.877498726244
114566,60371.59628286195
114567,63236.64515687013
114568,-4269.697240749083
114569,154937.09369839134
114570,2238.7439450369566
114571,129890.93570685666
114572,144775.490409863
114573,126867.20299357828
114574,60267.33114630217
114575,351209.2918567149
114576,41793.4677115808
114577,132653.26195543585
114578,9004.719346250116
114579,212563.8971811289
114580,365381.64739745925
114581,271233.4666401232
114582,30348.446777220233
114583,83208.87648444355
114584,27335.18054883927
114585,38295.20194172574
114586,76876.2721881182
114587,13092.722488070547
114588,58338.88349465799
114589,187270.3938883973
114590,373231.05193167244
114591,407551.7193456368
114592,41664.77926899935
114593,24231.796548733488
114594,181912.62320697197
114595,32615.752348237496
114596,240718.85105196168
114597,187392.78413011474
114598,363546.0554299263
114599,396451.9658159765
114600,66510.57986843144
114601,127246.31587050873
114602,38482.54680536711
114603,37368.760168280685
114604,106540.86594381742
114605,238793.57637363588
114606,105301.56393268838
114607,66827.90292934672
114608,45309.48944230273
114609,88787.3649943227
114610,-16430.15029552905
114611,42983.330151228176
114612,231387.18284402677
114613,49249.46408542618
114614,7946.43654205394
114615,185396.80907406667
114616,133762.27014157327
114617,177385.7266673648
114618,82881.36980332766
114619,292655.55246130086
114620,130654.46458547947
114621,55300.47381123155
114622,209900.92485793587
114623,17219.440448192705
114624,258623.4521491251
114625,80313.11108793836
114626,38099.300321625604
114627,41356.785269717046
114628,-13579.47752277396
114629,106048.43604880082
114630,14783.620415517362
114631,159044.90238514825
114632,214083.66440988763
114633,39609.65764969343
114634,30675.877064072876
114635,63922.146291466604
114636,205561.49225692337
114637,156060.87245719682
114638,-6843.452687684796
114639,56006.4013215251
114640,66721.81819866202
114641,-25797.69548261445
114642,-9625.200957220513
114643,253033.49256220777
114644,71680.55079381797
114645,10128.615616311086
114646,152729.02440132305
114647,191048.47409572784
114648,170057.11200671902
114649,118855.6121296775
114650,84674.37847513962
114651,113238.12777220254
114652,77319.81715532689
114653,47478.521158990625
114654,38669.63761221268
114655,31270.941866513283
114656,69876.30955625616
114657,22925.425367681426
114658,213950.08087501922
114659,52520.03392467648
114660,223899.09929382603
114661,153683.41724533984
114662,78263.86238399148
114663,100625.99591361132
114664,45938.71840339474
114665,83171.16219388304
114666,109123.74239433836
114667,83963.23977387534
114668,-2334.1358118130593
114669,-16128.932868835924
114670,20002.19123661943
114671,111217.58912920638
114672,-4554.539750791038
114673,122936.2852558794
114674,213735.6915090963
114675,31049.733907895978
114676,250951.85521081608
114677,82436.10262265633
114678,78014.79070490034
114679,106982.57222987106
114680,25577.83292429446
114681,91559.10285693902
114682,187268.10189692097
114683,201828.5595146687
114684,17589.815795174043
114685,336486.8799183614
114686,55386.47722005611
114687,12262.692592812236
114688,109759.92161381495
114689,155674.35800663405
114690,60285.11283435399
114691,26087.69863451214
114692,3002.816129228042
114693,93685.25624695246
114694,51021.73314761219
114695,397679.2908314787
114696,16361.771848780802
114697,48027.54997738951
114698,13889.547174620966
114699,284186.9605253098
114700,106115.32796049892
114701,57051.83967039193
114702,290807.2734963276
114703,24858.02045590646
114704,120393.06325706409
114705,62589.13555330288
114706,126327.30804758472
114707,155756.01089243253
114708,-12194.129521758296
114709,222557.00691580857
114710,180056.45335980368
114711,29109.60156885162
114712,131209.90026510943
114713,42104.709639653156
114714,466931.36198155384
114715,99956.68322562875
114716,4943.652019419707
114717,39289.52251985675
114718,56302.68748861097
114719,-23000.927819034783
114720,164402.11567454058
114721,142618.96646688943
114722,30322.67029095214
114723,181190.05781265005
114724,23122.1597180721
114725,176090.29522953922
114726,177352.7788500849
114727,247155.86431864236
114728,83714.57320376625
114729,327442.2722183919
114730,31848.56795782328
114731,31738.23252347554
114732,57299.27243179333
114733,27514.43471217208
114734,3891.977854766941
114735,42222.55042596522
114736,14370.49207147531
114737,181279.54260315967
114738,87716.04608446563
114739,152677.87370999914
114740,247832.02131395764
114741,26442.4430171781
114742,83419.29638965114
114743,-23108.16013259301
114744,298325.43543021166
114745,74939.33600195893
114746,199933.01791630188
114747,111356.61408905842
114748,144264.75708131847
114749,129213.4080668788
114750,191611.2017639411
114751,27391.68162425526
114752,70116.16473696497
114753,286709.10068398074
114754,24475.541208455747
114755,-5006.381212379958
114756,196247.0796723278
114757,49027.889679036045
114758,31765.085168922844
114759,133186.74288691801
114760,225983.46390825155
114761,35993.36828087707
114762,254963.44503917932
114763,53879.279033491155
114764,186755.2130912412
114765,10855.541873187118
114766,79260.04966337676
114767,103673.540814179
114768,48183.14899156534
114769,-23189.899022537924
114770,172934.17262718434
114771,84778.47556482197
114772,401759.54604007484
114773,49071.51830440562
114774,428978.6572279266
114775,77735.56861416955
114776,109139.90279744728
114777,21651.51862242259
114778,89988.32790644665
114779,156090.36961382872
114780,385431.6817169434
114781,241634.53753770818
114782,86570.3269968034
114783,145586.05017784372
114784,226916.80624292087
114785,14715.102176703978
114786,19040.641631123493
114787,21849.817381747533
114788,235802.9413137471
114789,266604.6195444914
114790,84201.734025946
114791,87230.13484403212
114792,352438.9738659819
114793,48882.752885260445
114794,-11946.293752528261
114795,11637.388143078657
114796,-16647.396729696135
114797,43423.68801306683
114798,31419.641753381875
114799,51024.5435839204
114800,34575.37044702016
114801,358315.30072154413
114802,357176.1842331715
114803,-4470.369801062159
114804,186962.69853463696
114805,83255.0235086403
114806,135547.52390782943
114807,-1941.9831906422041
114808,445747.3850577124
114809,24332.9958343975
114810,52692.38730794273
114811,72909.82670426555
114812,138935.92234981485
114813,308874.8121032931
114814,190452.34499196423
114815,75316.31590749841
114816,116422.51117751433
114817,89480.64191854023
114818,-26386.155323297542
114819,-18474.055950238777
114820,282595.9460083362
114821,69280.18830949225
114822,87574.8636752012
114823,319891.1292324572
114824,65980.5913973776
114825,75472.8963038281
114826,70002.57217274961
114827,410102.0394150561
114828,-19985.024366202473
114829,56442.71041462495
114830,-17850.206622217724
114831,227905.9872096175
114832,419219.99437554745
114833,42849.10954054858
114834,21450.014405357302
114835,272275.8046485762
114836,116282.49002482736
114837,47349.847505672136
114838,146187.04753328813
114839,194227.29797205896
114840,106420.69302274124
114841,-19733.804079663067
114842,-6796.328278701112
114843,73856.81999695516
114844,178237.9089257336
114845,158561.79527868296
114846,127984.12729256164
114847,-515.4010972840479
114848,-1319.7664775284939
114849,13729.548470364942
114850,-98.13918413239298
114851,209010.73685096978
114852,81070.74811116036
114853,448381.3912490923
114854,75157.699576471
114855,87480.22069024225
114856,216208.0309902139
114857,-5749.270746764552
114858,79419.87875468942
114859,192387.77052097366
114860,385096.7311512167
114861,32164.526959516865
114862,102956.43730432901
114863,77308.3461752428
114864,34703.41673842998
114865,200793.67621085714
114866,189539.52487246238
114867,13527.43967582134
114868,246433.84056544647
114869,-8835.186292210012
114870,137758.55793008872
114871,53489.025361150445
114872,319100.70244619873
114873,-28007.8244867124
114874,180493.01317693212
114875,188868.104485928
114876,-4674.631673307158
114877,64738.91868744645
114878,224757.8699873708
114879,21129.76561899681
114880,34031.93341873848
114881,64361.7284599985
114882,24960.238223404565
114883,54520.351354346436
114884,25109.382906295476
114885,30362.40158356505
114886,63408.0612271282
114887,216766.65847409412
114888,123543.66770379874
114889,32517.174026733497
114890,16853.608251975325
114891,-22283.459431492665
114892,81963.77857803035
114893,35131.748499829206
114894,39927.90670299239
114895,190516.71335269997
114896,192877.370699213
114897,167471.80826553534
114898,71802.49427417503
114899,97615.78831473121
114900,34586.443175881286
114901,87297.48555608297
114902,33012.28362148942
114903,65914.16005803423
114904,178643.43871442438
114905,24440.233116246643
114906,77497.98890538118
114907,69482.65302754781
114908,213147.27564373476
114909,-18456.057041958207
114910,264159.71400768455
114911,146827.22869050503
114912,332381.8877736294
114913,61336.36820838932
114914,42972.194234873634
114915,68058.09595720912
114916,-2080.8201555035776
114917,-13927.262453999254
114918,198223.58338953534
114919,61236.965163344634
114920,63051.39634035283
114921,61332.28352327889
114922,44474.79406748735
114923,80889.58489399496
114924,63931.305589304015
114925,101983.86930953799
114926,-23262.741788460407
114927,10991.70144788362
114928,-23491.215072735387
114929,2650.8125110137044
114930,12183.518445255118
114931,91590.93097338476
114932,42384.40010067477
114933,12653.766561400145
114934,16972.511408885824
114935,79179.16912205983
114936,139453.55295839097
114937,14621.87213373935
114938,141298.92205691902
114939,255601.07116760922
114940,280390.0304093416
114941,221931.7688673028
114942,85169.62344096153
114943,49190.90292018448
114944,105747.74685813236
114945,87485.70125480078
114946,40639.914636239526
114947,141838.9594561329
114948,112452.68787351646
114949,88015.79628607823
114950,218625.08404611115
114951,70064.59385552572
114952,28277.426313886535
114953,10470.808446539217
114954,18814.837905074004
114955,73537.77180743712
114956,108265.76137209032
114957,359723.32631425955
114958,116763.73012405401
114959,184800.71435171957
114960,259733.03030905683
114961,136623.4165852758
114962,301110.76736580976
114963,29829.796337974258
114964,26742.87207456358
114965,65542.29054594703
114966,136677.55877942807
114967,65353.508470258035
114968,258319.24997796473
114969,100226.61865591758
114970,1433.9608335025841
114971,85547.7779294796
114972,108.31866173556773
114973,398164.8782712815
114974,25055.6176499016
114975,25484.7556860795
114976,57939.92882020038
114977,14514.719604977872
114978,-15017.061899533262
114979,174706.79384093446
114980,112148.04674791347
114981,88940.75053894013
114982,173299.16406872173
114983,35751.8847912678
114984,61259.1513166728
114985,62122.61068004544
114986,61865.76219107327
114987,94256.0161111363
114988,280105.5942953486
114989,168069.3552272603
114990,31856.36604294635
114991,97248.1060323501
114992,49747.02725698933
114993,54029.05174357921
114994,130811.78199860884
114995,25558.380229750008
114996,161452.36759864644
114997,171826.19954559757
114998,74922.67363602144
114999,36056.68845163548
115000,157891.47057780955
115001,30557.96454157628
115002,262619.17472608876
115003,-25231.034645416657
115004,46024.79719447141
115005,30616.49839144165
115006,151646.51325469773
115007,85642.20480865595
115008,173716.62761469872
115009,55813.715098942164
115010,34013.739967871865
115011,24075.48448168731
115012,141961.4065186674
115013,-13382.120331156475
115014,231321.50143234676
115015,90107.95430524432
115016,71413.6823730573
115017,36527.27695741283
115018,101222.19422737008
115019,43041.10203988914
115020,-15053.082934610255
115021,99281.77687242278
115022,265412.4498559538
115023,117894.04935586528
115024,18247.626488615642
115025,81549.41197712225
115026,68512.46967363189
115027,2456.3106929320493
115028,42409.19780548825
115029,368256.6908363216
115030,104213.280276754
115031,159825.96472859973
115032,549.2393908244558
115033,-20309.405362375954
115034,87531.18761510763
115035,9223.880239768769
115036,909.1574065604946
115037,50001.173587315716
115038,68260.8349379747
115039,171744.75059296904
115040,976.8732334420783
115041,18716.818996193295
115042,125443.77030015824
115043,207817.9327773304
115044,63605.24526526232
115045,5695.592582593905
115046,16233.293400386872
115047,258478.78900182922
115048,-27171.831430235063
115049,18127.717140961613
115050,39268.45976330072
115051,77703.81398045644
115052,101960.75906232552
115053,223123.52442932178
115054,386821.25823288236
115055,43848.49016107363
115056,22864.82221290079
115057,98405.58604890923
115058,-3950.5091976415715
115059,18155.879138348508
115060,59801.39879244298
115061,123094.75751269737
115062,303236.5716701226
115063,94665.86515836825
115064,1255.9959639736917
115065,230949.1791310488
115066,42354.12888349418
115067,28867.912319856172
115068,37642.80386198184
115069,307933.1317207366
115070,165286.4466498719
115071,44208.379134905874
115072,48812.908304699056
115073,32654.837740595685
115074,63897.45538767538
115075,109788.1254642714
115076,60389.5400241437
115077,27289.23954932933
115078,112424.18986814702
115079,37247.601552462846
115080,156200.24620318052
115081,79690.74610273784
115082,56147.301452166284
115083,16843.051377481315
115084,39658.60268781922
115085,80360.1920315075
115086,44983.064135741966
115087,35458.72540730331
115088,49787.26458101516
115089,9695.665521652554
115090,50277.98609565658
115091,194485.05239027872
115092,30243.887533835717
115093,-33756.6864998634
115094,224924.40174567324
115095,21857.629213044536
115096,44575.58282288449
115097,40924.74264287448
115098,65030.1294415117
115099,27867.719059443683
115100,92339.01113142638
115101,82402.42073991062
115102,-15363.817316044588
115103,46168.84472300316
115104,48847.86989880435
115105,140874.22761757195
115106,75043.43827859982
115107,-34705.9170785452
115108,46762.150842657196
115109,89376.67576455371
115110,609.4332828735933
115111,223844.3957941586
115112,335.03831187664764
115113,14844.833453072351
115114,263522.6975972965
115115,27696.90863550169
115116,31531.983852972277
115117,-9707.048391391174
115118,60046.69461744791
115119,31816.478212312388
115120,133395.13562861108
115121,44187.40894872387
115122,7236.907372662681
115123,84901.96210471884
115124,114002.85852717404
115125,61901.501191810356
115126,73396.15056792722
115127,-68619.24722456915
115128,32566.020652832463
115129,-30832.44305521989
115130,8801.690483885177
115131,88974.2541921435
115132,44150.85639871325
115133,1415.2836927681929
115134,22023.199063211447
115135,42745.9415388786
115136,152455.0068744218
115137,27376.863787852693
115138,75841.9895251671
115139,104764.53346466407
115140,131220.37376517913
115141,36288.61980825511
115142,-3936.009959621879
115143,46954.02560310491
115144,1853.571320384799
115145,-29182.59860368457
115146,459.63273854437284
115147,15369.478174777178
115148,230449.34404935318
115149,-35684.412335454486
115150,98722.19923157385
115151,125402.94515814318
115152,113310.90418427438
115153,5214.676662521088
115154,75861.27455055737
115155,84187.63119899004
115156,360974.71443272755
115157,101467.60954257357
115158,6492.570004815119
115159,162866.46047039167
115160,92264.04812179407
115161,303373.90271924506
115162,72778.47008266277
115163,130074.34129451896
115164,12087.37562621414
115165,69297.03336444346
115166,3876.4612084825058
115167,337053.9577019178
115168,548419.591736569
115169,49111.313227508566
115170,92214.67929523741
115171,77502.54115093872
115172,46622.171631997684
115173,-2176.014086168667
115174,-248.75312159291934
115175,120534.56330990372
115176,-7773.111638445058
115177,2644.1224610285135
115178,218594.51795908075
115179,2359.907110378146
115180,28140.554892432876
115181,63720.67955585022
115182,272891.1317719076
115183,331690.89257862145
115184,255012.4422283948
115185,105356.91853664542
115186,378757.2145707782
115187,44065.92650431837
115188,96686.14268280414
115189,101177.96692442393
115190,-3937.7883485697675
115191,240429.41984900532
115192,87510.03848013259
115193,95050.54415186006
115194,73395.1295939302
115195,-14995.570613776275
115196,125601.32767060655
115197,107251.37638498895
115198,34876.27065986191
115199,63594.61110624799
115200,34498.40883783391
115201,132103.03609898064
115202,173587.6253357013
115203,83363.78437356796
115204,3913.075824835105
115205,56864.35423372919
115206,168159.74850015447
115207,112730.078805772
115208,51914.89699170762
115209,11943.668663781136
115210,23101.455591405625
115211,30901.745925052324
115212,92345.49427628587
115213,-1259.769452214241
115214,102634.28728673345
115215,8123.502921512874
115216,284441.5987990818
115217,160768.13395682717
115218,98739.05296574795
115219,21080.438393511344
115220,32753.626671488106
115221,53717.44077748968
115222,146830.69349373353
115223,186433.37221915266
115224,356052.57695016306
115225,127106.09895000246
115226,88080.86949031631
115227,68931.48884927161
115228,49074.26651101874
115229,193567.95403967757
115230,32105.701411228743
115231,68159.3320655101
115232,123233.55967514304
115233,16293.575354620581
115234,90033.5165801089
115235,94351.65029485745
115236,32545.93187991745
115237,-6206.075196851976
115238,140569.8864400916
115239,98518.88387602603
115240,370889.9034781081
115241,101184.93304800644
115242,178339.7165300315
115243,59902.96479900606
115244,207653.52229497157
115245,372076.91946771624
115246,54107.42794990778
115247,107086.15004379203
115248,86543.54318904015
115249,283179.1778346738
115250,216401.1264425909
115251,72985.72458382713
115252,199536.78872818948
115253,348544.2900247772
115254,43657.39507800026
115255,83495.96778378886
115256,30688.099764020008
115257,112205.38929740922
115258,103962.8567419427
115259,159701.874685965
115260,34783.25384655484
115261,64057.30126440618
115262,8947.064478147076
115263,172374.71141828157
115264,2325.64288379316
115265,147789.5674233726
115266,29617.08232140221
115267,62765.1929435787
115268,146958.28598913213
115269,118951.8744442134
115270,41909.19953785371
115271,103981.63512254774
115272,7584.5640489211655
115273,47633.768499108206
115274,157105.3739511309
115275,130352.59050593158
115276,23404.334808392334
115277,26445.521702039754
115278,386964.12095349625
115279,323812.518269241
115280,52478.04718825803
115281,283868.35457871296
115282,270989.804629124
115283,4038.41396303277
115284,32218.024650342064
115285,45419.71796982613
115286,2676.0966074531316
115287,-21096.784620258375
115288,112454.12312852847
115289,168696.4773779709
115290,77140.40002023045
115291,115921.18145652412
115292,256712.44686796228
115293,136012.33339960146
115294,209149.85893118565
115295,91683.88921332313
115296,185153.0913103917
115297,119133.01166512514
115298,70349.75765762501
115299,31443.94241561985
115300,75504.20537854306
115301,47170.99628710881
115302,77231.97330112284
115303,75563.66431003634
115304,68598.27905443928
115305,114452.34009526437
115306,-717.2746156319627
115307,6366.08521541924
115308,116217.50800877932
115309,142018.79491212044
115310,451664.452682573
115311,126465.1893233218
115312,105744.46916178236
115313,421405.20387933514
115314,-1043.4278291136725
115315,51002.68328724225
115316,-36042.73866971937
115317,27066.759608467983
115318,152153.71620213566
115319,-11585.566823484958
115320,4718.067480449681
115321,385075.0911473171
115322,92377.48356444418
115323,59137.3016519706
115324,234912.99127478
115325,11428.480354299012
115326,39447.73212777026
115327,336018.4379736559
115328,203518.716501805
115329,29256.837631293864
115330,39987.53095981624
115331,82722.65635505167
115332,118640.57755986234
115333,144144.10564481508
115334,372892.7634283445
115335,42557.93915983662
115336,131734.03810651682
115337,59655.18839433213
115338,-7175.105224977597
115339,34426.4349569254
115340,23045.62730031903
115341,34400.01189658587
115342,62314.91947947332
115343,73630.11864210339
115344,76277.91507215973
115345,329002.6491123852
115346,10499.773047475901
115347,392645.07406382967
115348,64182.40611368901
115349,29434.968181947712
115350,128801.47887658782
115351,303242.5903012075
115352,159832.14934808557
115353,117020.48921810085
115354,246261.17984622662
115355,83443.06277831923
115356,63488.97612150508
115357,39214.12670162518
115358,25674.52044169762
115359,187050.9212074084
115360,101494.7238149938
115361,382944.74808862363
115362,203146.55440164378
115363,67546.74534880678
115364,111637.05192240915
115365,60218.43495548668
115366,76913.34193139535
115367,88644.92341008765
115368,34939.00382726174
115369,234576.54280401074
115370,61399.31619002891
115371,20995.17299859965
115372,211089.1069680213
115373,100821.47586290224
115374,321179.8695473877
115375,30488.490707866964
115376,381678.5507552523
115377,110830.21142953413
115378,48658.60336668661
115379,14320.752786240191
115380,43594.003260154976
115381,37378.60025735351
115382,44870.55558016966
115383,184532.60785499873
115384,3782.470786757651
115385,210816.40762370318
115386,-25388.580329988734
115387,73033.19421928702
115388,68443.86508891912
115389,92684.70559112635
115390,98311.33531047305
115391,68120.36143541726
115392,58596.74640051834
115393,65900.86168938759
115394,80627.479259794
115395,72606.37996004784
115396,32191.402950597112
115397,190272.2275338644
115398,19800.93055669061
115399,174386.37464239175
115400,114233.59007228503
115401,107982.15813029674
115402,38727.113359240175
115403,28292.475039324432
115404,49467.578390850394
115405,26554.79050367605
115406,482872.66780855076
115407,104400.49275716319
115408,117109.70381903823
115409,124619.9653408617
115410,285015.0617409436
115411,39878.882918526535
115412,-20087.76786951814
115413,133085.88712789252
115414,43403.15776683774
115415,71585.21572775545
115416,31382.32122220553
115417,71407.57654761308
115418,-11766.320994160662
115419,-15955.831053152448
115420,26599.44216833054
115421,163171.71353163276
115422,-69897.07119060855
115423,117408.15369657753
115424,218765.01808660754
115425,42579.344704949646
115426,49784.359964464966
115427,-24770.344637371018
115428,46591.04166255961
115429,69750.61618686985
115430,71797.31327007228
115431,-20463.729246482602
115432,14169.613898910233
115433,70334.15116738866
115434,45540.34196307359
115435,97172.11876331316
115436,173308.13281877516
115437,22161.956507482915
115438,58042.16521860764
115439,76417.49916256225
115440,173821.0334418218
115441,10785.972432148177
115442,171645.0366087191
115443,46260.0027934073
115444,92005.89866258507
115445,52249.76783852151
115446,318721.33208929194
115447,26404.067082419468
115448,1309.609086515964
115449,74147.88499573845
115450,25420.028274671466
115451,36365.37009991333
115452,23707.51651877328
115453,35492.62805131514
115454,287295.81992325245
115455,123537.42018799769
115456,232573.25844880496
115457,203420.59020765452
115458,155313.85800776404
115459,4552.668200004438
115460,3407.881908406678
115461,-22873.097941805958
115462,34296.7164963613
115463,33006.87998236163
115464,69566.51602302876
115465,-39691.77574140701
115466,77296.53308863181
115467,197772.49372076182
115468,63412.283319655166
115469,65019.71359373123
115470,7404.090574904694
115471,89782.48993819981
115472,46425.37025028956
115473,204361.27931378674
115474,33686.3127328573
115475,55200.0482041277
115476,88875.95178077923
115477,341019.27424059145
115478,25142.325809784466
115479,153831.8121653631
115480,-40759.538859306194
115481,131403.58298901265
115482,80819.80761273333
115483,-10268.54256728181
115484,84430.19481560908
115485,113955.89088110189
115486,221985.47753604603
115487,284.2428175166133
115488,22784.508810266794
115489,13263.16188880062
115490,282422.6766463658
115491,27565.256916509068
115492,4531.10361729085
115493,54447.401965279656
115494,34738.58531183627
115495,187284.2534997798
115496,422659.2176568797
115497,16046.450944174663
115498,22390.212895812467
115499,19035.972997381177
115500,89604.19929727667
115501,57628.24460586446
115502,169462.3879150046
115503,118816.1362252534
115504,195279.1748297307
115505,166898.67201426724
115506,163928.0448295091
115507,36912.85328695725
115508,-31941.056210011244
115509,263274.0333526146
115510,86208.36555783125
115511,20795.883438921766
115512,-47266.886332123424
115513,1162.4128613651264
115514,81091.52347539755
115515,61675.77794638934
115516,52398.915170757275
115517,5001.269974848314
115518,67149.08740457305
115519,76124.41799107991
115520,301270.2100762204
115521,4066.6198375179665
115522,165401.0215193165
115523,303355.19383733853
115524,-14861.733467191516
115525,44961.33289314993
115526,83951.06437311921
115527,12178.503366610385
115528,145727.38275995763
115529,141373.93629939016
115530,139330.96975122445
115531,63615.77300955419
115532,270091.5521708534
115533,94574.8648731545
115534,108655.69517797523
115535,64901.526509612566
115536,1748.1780419626157
115537,22826.93625902501
115538,90123.37889115384
115539,99992.55793502659
115540,-2785.865584022249
115541,279735.8458875128
115542,134043.45560524688
115543,84948.33483523142
115544,87610.17527311313
115545,116536.94726165233
115546,163291.3237353654
115547,85065.93136148126
115548,38764.12945573352
115549,26554.680832880258
115550,47917.63206263189
115551,62032.907375360606
115552,51705.60293385433
115553,53145.31157330092
115554,143394.00535020675
115555,130783.59188618977
115556,99938.05078120204
115557,57876.700780627725
115558,38077.49902832933
115559,48632.232946798205
115560,33643.672673518246
115561,-13921.163341436477
115562,19977.630715760286
115563,146620.57111104118
115564,353020.03843602736
115565,51330.04063640302
115566,97774.4900697766
115567,4156.705619173474
115568,188286.86007792852
115569,84811.97618319886
115570,79522.1562739705
115571,298852.7900526884
115572,-1280.9103497858741
115573,196018.19976753453
115574,172747.112620383
115575,60869.68201499252
115576,63442.690715006785
115577,78928.33951912733
115578,18594.520416839165
115579,228547.5625739327
115580,13697.72216860042
115581,13798.333784674702
115582,101885.27667700639
115583,58045.52450435114
115584,125799.0363122907
115585,61778.61678214348
115586,36075.81658139045
115587,135039.95959921938
115588,10731.417151637026
115589,159710.37028932042
115590,101459.7236092342
115591,255439.76408627775
115592,96204.2356033664
115593,27155.027334692364
115594,95477.26298720826
115595,254878.73997763402
115596,-11031.717798905447
115597,140130.75395978696
115598,45169.9188958577
115599,30957.03301061754
115600,125812.87627164077
115601,75359.30472734477
115602,63565.07994277176
115603,20897.722260715265
115604,77150.48041968647
115605,279523.4835238984
115606,23174.55187301786
115607,166079.80122563144
115608,28206.69246194401
115609,13229.276062011952
115610,109334.83030096977
115611,69324.43841268745
115612,64238.82050102524
115613,181188.20058985622
115614,48600.294831243926
115615,79743.66884421796
115616,47935.70405147504
115617,64873.21534122259
115618,281849.63247636927
115619,74660.10546025936
115620,22190.423537395895
115621,219806.4685832983
115622,71588.28210513963
115623,2345.948035074747
115624,14675.402164261614
115625,9740.593224713404
115626,-13137.458158696885
115627,-58657.8299817341
115628,200842.7685287023
115629,457321.74867254525
115630,95655.84337217495
115631,-4088.0042147263885
115632,60419.585226955125
115633,3487.0050311992527
115634,16396.727249283518
115635,37645.26666457683
115636,276114.8444157066
115637,38780.67156938126
115638,63369.178849278425
115639,196190.4724684586
115640,80098.85388689389
115641,111944.56269430951
115642,110627.04976450751
115643,46415.633016599866
115644,23766.363624852092
115645,127820.49009547825
115646,179271.16560255224
115647,132542.53289139934
115648,135584.79837235226
115649,-10845.288791605155
115650,70702.38718411868
115651,74821.31155950687
115652,240557.84033519143
115653,53246.678913555224
115654,65684.51129544369
115655,110510.16232079593
115656,137169.58381183172
115657,331856.5229796441
115658,40994.507787566225
115659,164230.30169608936
115660,70292.96757772856
115661,28274.179587132647
115662,55640.408609657665
115663,49918.93542860838
115664,25886.95784182049
115665,137132.2166101205
115666,-30735.804424665694
115667,70694.13385149173
115668,-20153.52407578891
115669,-16306.623947416956
115670,81687.82179932104
115671,77222.89085900952
115672,36262.0166845069
115673,46927.18707471783
115674,126427.5629271607
115675,18384.182277638873
115676,49881.35573442886
115677,132170.25030966912
115678,298990.37083589507
115679,73549.5059503506
115680,135313.20431683713
115681,152642.35694708728
115682,20263.525570591155
115683,1339.2297068909975
115684,277439.85870869487
115685,87740.2742423875
115686,82431.9170965259
115687,149964.03476281074
115688,95569.57943355734
115689,59034.30112264928
115690,256203.07749713174
115691,46559.703012876795
115692,386142.71627409145
115693,26147.645311668748
115694,129940.35498241021
115695,282386.15088062565
115696,248670.3912211686
115697,10806.0911137847
115698,-3560.417509887775
115699,48148.13163025072
115700,92795.58298280963
115701,33008.8407835855
115702,171944.80403621297
115703,31916.962428031664
115704,346676.0139390149
115705,42622.351806856226
115706,239277.2932047491
115707,44146.42086422752
115708,57472.678674479655
115709,38817.68946511421
115710,-38712.11073737283
115711,57413.01640039636
115712,7377.063381742744
115713,63238.94018201344
115714,71481.88951324939
115715,108622.55229931342
115716,347993.4338177657
115717,258380.43564197878
115718,63596.77326516545
115719,137390.3270540216
115720,69293.2166437754
115721,235237.88539063776
115722,60668.15248421603
115723,234750.41057231644
115724,79175.23691560043
115725,71645.89925115416
115726,182599.25745556146
115727,48496.960543726105
115728,27173.595960831095
115729,181193.93578960112
115730,3000.9045144011616
115731,102843.84469063592
115732,194904.4785418227
115733,111469.11331356212
115734,57644.78710793576
115735,103903.25124171062
115736,-7801.494849850191
115737,127424.59323106677
115738,207878.49930724633
115739,23841.23795741063
115740,124513.59082582209
115741,52662.03964836331
115742,11758.689445828903
115743,158381.61145222856
115744,20591.85811245913
115745,73407.71443815844
115746,109744.08472825261
115747,114033.04843967251
115748,-6623.259289635054
115749,51726.75373094482
115750,227759.8497562862
115751,147740.33084822504
115752,78905.66721663089
115753,308250.98766801285
115754,37671.956874544034
115755,143789.44650507654
115756,-7459.9252231984865
115757,61088.992201350105
115758,175498.0769426797
115759,41049.874973026104
115760,3202.8395175341866
115761,70847.66675551317
115762,4587.675283563731
115763,-31646.92884125741
115764,22515.44550594664
115765,76241.3404503928
115766,127136.57307174779
115767,58782.40493086667
115768,230542.5688836408
115769,91503.81480724778
115770,128904.30354268459
115771,8412.663412630092
115772,21926.05831116007
115773,17103.534600725397
115774,110139.34630890063
115775,46870.32880793029
115776,362193.06324575655
115777,5138.346076817135
115778,142072.72367498296
115779,85744.39046177577
115780,261470.33829648586
115781,139299.04604133463
115782,230224.74310504555
115783,120668.45085564768
115784,68780.91088950954
115785,327232.6272281284
115786,111708.6854249055
115787,-9420.393808382098
115788,77525.53699618211
115789,111755.36520860431
115790,3334.0670653866837
115791,106787.10085375007
115792,69991.51750831242
115793,76009.00748399377
115794,57416.352036860015
115795,43950.93556761969
115796,425231.0981668151
115797,85427.95660825027
115798,133039.35683042102
115799,165662.65240763928
115800,463342.4874102324
115801,283271.00266208424
115802,81403.47442817112
115803,104525.3198349236
115804,159301.0426796165
115805,68734.48729495541
115806,251687.97880422277
115807,252773.41923218913
115808,240175.75758612866
115809,131051.83725784684
115810,194230.0336884015
115811,220344.97057858593
115812,62646.12562746712
115813,37633.19512409752
115814,73480.64028015459
115815,472346.7404208958
115816,72107.56260984822
115817,82287.81905758567
115818,57729.278779936954
115819,157487.18694103125
115820,57820.46141515486
115821,111534.793796401
115822,266522.3267405208
115823,283660.732036024
